#{"t_start": 1663568609.2227702, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
30,50,51.263052,0.2,0.2446164199192463
30,50,51.4462,0.2,0.25831202046035806
26,50,51.623132,0.24,0.29465864874425185
20,50,51.792757,0.3,0.362763915547025
20,50,51.966346,0.3,0.33948339483394835
18,50,52.125355,0.32,0.37264301693831897
12,50,52.286079,0.38,0.40129449838187703
40,50,52.474601,0.1,0.10551790900290416
26,50,52.659652,0.24,0.2698011991164405
38,50,52.846614,0.12,0.14616158229969828
30,50,53.025259,0.2,0.2210623272950568
32,50,53.202334,0.18,0.20908820908820908
34,50,53.384245,0.16,0.2109456182888812
22,50,53.554416,0.28,0.35561005518087063
24,50,53.735851,0.26,0.28832951945080093
38,50,55.198299,0.12,0.16272401433691755
44,50,55.399135,0.06,0.08094603597601599
26,50,55.569991,0.24,0.2551505546751189
12,50,55.734072,0.38,0.3891980360065466
26,50,55.907825,0.24,0.22511097019657578
30,50,56.092159,0.2,0.24025974025974026
28,50,56.27219,0.22,0.2367307066102247
40,50,56.462071,0.1,0.09907021481243988
40,50,56.651466,0.1,0.1192468619246862
34,50,56.835209,0.16,0.20075519194461927
24,50,57.000395,0.26,0.27983274364747507
40,50,57.191576,0.1,0.10480054090601758
20,50,57.359118,0.3,0.349721706864564
22,50,57.527189,0.28,0.32230311052283256
20,50,57.691951,0.3,0.3304625199362041
18,50,57.861545,0.32,0.36186540731995276
34,50,58.044454,0.16,0.17990226023213196
32,50,58.234072,0.18,0.2074970484061393
24,50,58.411616,0.26,0.2774547803617571
48,50,58.625923,0.02,0.01815690304898938
30,50,58.81011,0.2,0.23328785811732605
36,50,59.003978,0.14,0.17847113884555382
26,50,59.18357,0.24,0.27976375505129003
30,50,59.365202,0.2,0.2143553101656382
28,50,59.540566,0.22,0.2645799011532125
28,50,59.719133,0.22,0.2389520202020202
20,50,59.88295,0.3,0.3187297853572479
36,50,60.070803,0.14,0.18061674008810572
26,50,60.24936,0.24,0.2587228439763002
44,50,60.454735,0.06,0.08694246929541047
26,50,60.631253,0.24,0.23979933110367893
22,50,60.815868,0.28,0.2912683237731039
34,50,60.997841,0.16,0.1941747572815534
38,50,61.20491,0.12,0.1828752642706131
38,50,61.391634,0.12,0.1511517828968129
30,50,61.584236,0.2,0.21835540498922082
40,50,61.777904,0.1,0.11051592895404568
32,50,61.979927,0.18,0.1974233983286908
30,50,62.167709,0.2,0.23037487984620314
42,50,62.37861,0.08,0.10890433631247931
40,50,62.567884,0.1,0.10917615539182854
36,50,64.054927,0.14,0.17245945051307515
38,50,64.24508,0.12,0.15195137555982086
42,50,64.450145,0.08,0.08676716917922948
40,50,64.636864,0.1,0.13298222514812377
42,50,64.83786,0.08,0.09395109395109395
42,50,65.029587,0.08,0.07543581616481775
44,50,65.233752,0.06,0.06309963099630997
28,50,65.415779,0.22,0.23146944083224968
34,50,65.617389,0.16,0.16337754771918472
28,50,65.797871,0.22,0.24888736733995206
44,50,65.999259,0.06,0.060175385545811914
28,50,66.177273,0.22,0.26250378902697785
36,50,66.36559,0.14,0.18522103904485318
30,50,66.540082,0.2,0.23878349894610057
32,50,66.720845,0.18,0.19740437158469945
42,50,66.90954,0.08,0.08540471637985979
38,50,67.110962,0.12,0.16551497203027313
34,50,67.285507,0.16,0.2085889570552147
16,50,67.464707,0.34,0.38317460317460317
28,50,67.641088,0.22,0.2598327655620935
32,50,67.82598,0.18,0.1885272317112472
28,50,68.002805,0.22,0.24855842185128985
40,50,68.205859,0.1,0.1359497645211931
38,50,68.400188,0.12,0.1212408990186768
32,50,68.599053,0.18,0.19058441558441558
34,50,68.791403,0.16,0.14497901194704552
42,50,68.999285,0.08,0.08361204013377926
30,50,69.173773,0.2,0.21518987341772153
34,50,69.370221,0.16,0.14800423878488167
30,50,69.558051,0.2,0.2530459231490159
32,50,69.75192,0.18,0.18860845839017734
40,50,69.939849,0.1,0.1258347978910369
32,50,70.127863,0.18,0.2030178326474623
24,50,70.309813,0.26,0.2697345132743363
38,50,70.501917,0.12,0.13075214217708664
44,50,70.700147,0.06,0.05484089370345294
26,50,70.88376,0.24,0.2714420358152686
30,50,71.070016,0.2,0.2488832163369496
44,50,71.27426,0.06,0.0695517774343122
28,50,71.454842,0.22,0.2621421678996462
32,50,71.654358,0.18,0.17932628797886394
36,50,73.116274,0.14,0.1598639455782313
32,50,73.314276,0.18,0.25063131313131315
38,50,73.514443,0.12,0.1552384267316394
40,50,73.711553,0.1,0.10595160235448005
26,50,73.884484,0.24,0.2501506931886679
30,50,74.072338,0.2,0.2308641975308642
44,50,74.264704,0.06,0.07104795737122557
32,50,74.458521,0.18,0.18244731047499213
34,50,74.639989,0.16,0.16731898238747553
34,50,74.834091,0.16,0.18099547511312217
38,50,75.016512,0.12,0.13421052631578947
38,50,75.209751,0.12,0.12403100775193798
40,50,75.401364,0.1,0.08100289296046287
44,50,75.618814,0.06,0.06131929389903995
28,50,75.807392,0.22,0.2090964590964591
36,50,76.022334,0.14,0.15077233042310276
38,50,76.232044,0.12,0.14540507859733978
30,50,76.435658,0.2,0.22845502977123158
36,50,76.633283,0.14,0.13593126725989568
24,50,76.8247,0.26,0.25649968294229547
34,50,77.023021,0.16,0.1801392673327278
24,50,77.209504,0.26,0.2616259618601539
40,50,77.402769,0.1,0.11143505021056041
38,50,77.604523,0.12,0.12925373134328358
32,50,77.796077,0.18,0.2357992073976222
38,50,78.009204,0.12,0.1332717759310557
30,50,78.213169,0.2,0.2653807781842368
40,50,78.421287,0.1,0.12875536480686695
32,50,78.61552,0.18,0.19808201058201058
44,50,78.829146,0.06,0.07902253252935576
20,50,79.010797,0.3,0.3759205891770733
32,50,79.215093,0.18,0.22637144745538665
22,50,79.393075,0.28,0.3140581717451524
36,50,79.597379,0.14,0.19285714285714287
40,50,79.800641,0.1,0.13771320277953253
36,50,80.009604,0.14,0.153463705667882
40,50,80.203649,0.1,0.13815789473684212
20,50,80.391275,0.3,0.33836560551361994
36,50,80.589137,0.14,0.1812242090784044
30,50,80.782378,0.2,0.18466257668711655
32,50,80.968632,0.18,0.21456185567010308
32,50,82.512666,0.18,0.2021449463763406
40,50,82.716366,0.1,0.10235219326128417
40,50,82.923938,0.1,0.12815596037072546
14,50,83.091187,0.36,0.42825183764781083
36,50,83.299344,0.14,0.19512976610060878
36,50,83.489478,0.14,0.18041083655849954
38,50,83.69792,0.12,0.14361536059943802
34,50,83.894523,0.16,0.17081371889710828
38,50,84.102791,0.12,0.13606981254040076
22,50,84.285909,0.28,0.27964426877470355
42,50,84.490984,0.08,0.10407830342577488
34,50,84.691848,0.16,0.13394553514882837
26,50,84.88326,0.24,0.28770864946889224
46,50,85.095112,0.04,0.05352960856473737
36,50,85.304268,0.14,0.15264900662251657
30,50,85.494856,0.2,0.24420502775057135
34,50,85.708026,0.16,0.21047262835770147
40,50,85.911901,0.1,0.12467948717948718
