#{"t_start": 1663602367.6898365, "env_id": "RMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
39,50,70.216369,0.22,0.25066489361702127
38,50,70.326595,0.24,0.24040528093337427
32,50,70.450453,0.36,0.40655940594059403
37,50,70.580915,0.26,0.2881967213114754
37,50,70.720508,0.26,0.25375939849624063
32,50,70.840476,0.36,0.36763300414144634
33,50,70.968848,0.34,0.3175084175084175
39,50,71.100951,0.22,0.25419822192953573
33,50,71.217079,0.34,0.4386856368563686
38,50,71.343482,0.24,0.27375971309025704
33,50,71.477768,0.34,0.3627922971114168
34,50,71.603863,0.32,0.30260047281323876
39,50,71.728696,0.22,0.22646616541353384
35,50,71.861345,0.3,0.31134480560866795
39,50,72.000585,0.22,0.23361522198731502
39,50,72.137927,0.22,0.16990125978890025
29,50,72.2793,0.42,0.3910891089108911
31,50,72.427583,0.38,0.4059286146400484
34,50,72.569187,0.32,0.34240506329113923
31,50,72.705224,0.38,0.38311688311688313
33,50,72.834263,0.34,0.3251069430733794
37,50,72.960361,0.26,0.29696758452422445
33,50,73.098287,0.34,0.3686591276252019
36,50,73.205754,0.28,0.30056087099967005
39,50,73.307529,0.22,0.23325710552107154
38,50,73.427474,0.24,0.290625
37,50,73.548634,0.26,0.24025974025974026
37,50,73.674593,0.26,0.2522355843354918
37,50,73.775899,0.26,0.266163439448638
38,50,73.882355,0.24,0.22371064969859344
36,50,73.993527,0.28,0.3075202683813251
31,50,74.112939,0.38,0.35332197614991484
33,50,74.229603,0.34,0.3190077877127199
33,50,74.346847,0.34,0.3889064976228209
36,50,74.472906,0.28,0.2991002171889544
31,50,74.599607,0.38,0.3713490959666203
37,50,74.733238,0.26,0.3233492171545269
31,50,74.862418,0.38,0.4204685573366215
31,50,74.995024,0.38,0.43995859213250516
39,50,75.150366,0.22,0.22731467240848968
31,50,75.246623,0.38,0.357473544973545
35,50,75.357862,0.3,0.30210325047801145
35,50,75.491688,0.3,0.3301331681635181
32,50,75.61868,0.36,0.3558912386706949
31,50,75.727999,0.38,0.36740921574610924
36,50,75.833581,0.28,0.32046070460704607
37,50,75.947546,0.26,0.28442513368983957
35,50,76.065699,0.3,0.3091454272863568
34,50,76.173068,0.32,0.3116677235256817
38,50,76.279914,0.24,0.2303196974905466
33,50,76.426333,0.34,0.37045681893964655
31,50,76.548729,0.38,0.38308137664844
32,50,76.67295,0.36,0.36566265060240966
28,50,76.803297,0.44,0.46153846153846156
37,50,76.9185,0.26,0.2811004784688995
32,50,77.039314,0.36,0.4032099574189322
36,50,77.179616,0.28,0.2831562974203338
37,50,77.28933,0.26,0.2543714945562521
35,50,77.410944,0.3,0.32018561484918795
37,50,77.536487,0.26,0.2771861890932559
37,50,77.667927,0.26,0.26102349533311875
33,50,77.805345,0.34,0.35193548387096774
35,50,77.931402,0.3,0.28488372093023256
34,50,78.048979,0.32,0.3227067669172932
32,50,78.160421,0.36,0.37248995983935745
34,50,78.28393,0.32,0.343720785291368
32,50,78.408929,0.36,0.37622510275055326
35,50,78.509634,0.3,0.3068712474983322
