#{"t_start": 1663577230.7039504, "env_id": "RMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
50,50,1589.07096,0.0,0.0
49,50,1589.185813,0.02,0.02364755425979916
50,50,1589.305337,0.0,0.0
47,50,1589.447546,0.06,0.0686335403726708
49,50,1589.57865,0.02,0.02936582318025617
48,50,1589.712393,0.04,0.03400309119010819
44,50,1589.843156,0.12,0.13508131430467973
46,50,1589.96925,0.08,0.10819780949220047
45,50,1590.094808,0.1,0.11848958333333333
44,50,1590.223706,0.12,0.14833127317676142
44,50,1590.357576,0.12,0.16810207336523125
47,50,1590.486392,0.06,0.07388035305655442
48,50,1590.610011,0.04,0.05692985428668248
47,50,1590.738542,0.06,0.08598937583001329
46,50,1590.872227,0.08,0.09064039408866995
48,50,1590.993084,0.04,0.04570446735395189
43,50,1591.12736,0.14,0.16368128474366894
43,50,1591.254246,0.14,0.14884437596302003
42,50,1591.384542,0.16,0.20037278657968313
50,50,1591.495098,0.0,0.0
48,50,1591.60972,0.04,0.04290861447756305
47,50,1591.743125,0.06,0.0831143232588699
48,50,1591.858681,0.04,0.04416403785488959
44,50,1591.985745,0.12,0.1616949152542373
42,50,1592.120494,0.16,0.184709283649213
48,50,1592.240699,0.04,0.030989670109963344
40,50,1592.390251,0.2,0.22487883683360257
46,50,1592.514555,0.08,0.09681787406905891
44,50,1592.641856,0.12,0.15078369905956113
50,50,1592.752244,0.0,0.0
50,50,1592.881989,0.0,0.0
43,50,1593.011477,0.14,0.19336689369262658
43,50,1593.138048,0.14,0.13186813186813187
47,50,1593.276235,0.06,0.06760909649661954
44,50,1593.398238,0.12,0.13867120954003406
42,50,1593.525515,0.16,0.19635690027786354
50,50,1593.64034,0.0,0.0
47,50,1593.766214,0.06,0.070902394106814
46,50,1593.880743,0.08,0.07867694283879255
43,50,1594.013258,0.14,0.17391304347826086
40,50,1594.145985,0.2,0.22218926134678138
49,50,1594.268162,0.02,0.030693677102516883
45,50,1594.405757,0.1,0.1276005547850208
39,50,1594.552449,0.22,0.2673611111111111
45,50,1594.681735,0.1,0.11825595984943538
46,50,1594.814585,0.08,0.10705244122965642
47,50,1594.934731,0.06,0.07036797934151065
45,50,1595.06302,0.1,0.09363831308077197
45,50,1595.201811,0.1,0.1240926374006222
47,50,1595.335936,0.06,0.08309085030714516
44,50,1595.472635,0.12,0.16278327481646984
47,50,1595.606237,0.06,0.07885532591414944
46,50,1595.73632,0.08,0.10882444652323044
45,50,1595.870125,0.1,0.120625
46,50,1595.990546,0.08,0.09682345754428834
49,50,1596.108201,0.02,0.030997739748143363
48,50,1596.234918,0.04,0.03851217906517446
49,50,1596.359695,0.02,0.01786896095301125
46,50,1596.511666,0.08,0.11610249920911105
50,50,1596.644061,0.0,0.0
40,50,1596.779264,0.2,0.22982885085574573
46,50,1596.91212,0.08,0.08944281524926687
48,50,1597.048559,0.04,0.03530127814972611
47,50,1597.16496,0.06,0.08299595141700405
42,50,1597.297655,0.16,0.15749235474006115
43,50,1597.428748,0.14,0.18588162762022195
46,50,1597.554246,0.08,0.1038510101010101
44,50,1597.695064,0.12,0.14664009111617313
49,50,1597.815027,0.02,0.031007751937984496
43,50,1597.959303,0.14,0.18457124641377112
47,50,1598.086597,0.06,0.07436708860759493
48,50,1598.211898,0.04,0.04776869893148963
47,50,1598.328219,0.06,0.07163415414134953
49,50,1598.443287,0.02,0.02345758354755784
45,50,1598.563247,0.1,0.12854864433811802
50,50,1598.672861,0.0,0.0
44,50,1598.795351,0.12,0.13860218224712476
49,50,1598.913404,0.02,0.021746293245469523
48,50,1599.039741,0.04,0.04273778920308483
47,50,1599.158648,0.06,0.09046304814474088
47,50,1599.277143,0.06,0.06166394779771615
50,50,1599.386376,0.0,0.0
49,50,1599.491272,0.02,0.02863822326125073
48,50,1599.614148,0.04,0.05766265803268578
45,50,1599.738818,0.1,0.12738246505717915
42,50,1599.865419,0.16,0.1630813953488372
43,50,1599.987226,0.14,0.17872481004294682
48,50,1600.108162,0.04,0.053422904670505436
45,50,1600.242237,0.1,0.12569444444444444
43,50,1600.365716,0.14,0.16251518833535844
45,50,1600.484734,0.1,0.1164427383237364
48,50,1600.605804,0.04,0.04316546762589928
50,50,1600.719011,0.0,0.0
45,50,1600.837406,0.1,0.14081145584725538
46,50,1600.952072,0.08,0.10467412771560237
49,50,1601.070935,0.02,0.01896766169154229
41,50,1601.192815,0.18,0.20247062368183188
44,50,1601.323175,0.12,0.13213655091230136
49,50,1601.444023,0.02,0.025760397268777158
49,50,1601.552865,0.02,0.027758007117437724
47,50,1601.67632,0.06,0.08946322067594434
45,50,1601.794032,0.1,0.11926910299003322
41,50,1601.920956,0.18,0.20919689119170984
46,50,1602.042232,0.08,0.10387157695939565
46,50,1602.163539,0.08,0.10368802902055622
50,50,1602.275169,0.0,0.0
50,50,1602.38858,0.0,0.0
47,50,1602.506208,0.06,0.05840648210668467
45,50,1602.641758,0.1,0.12948328267477205
48,50,1602.758289,0.04,0.04782342121397915
44,50,1602.874002,0.12,0.11020917889478614
38,50,1602.999946,0.24,0.2862271540469974
48,50,1603.115774,0.04,0.04870233899391221
46,50,1603.255474,0.08,0.10433689503456946
46,50,1603.371005,0.08,0.07214428857715431
48,50,1603.492727,0.04,0.05414551607445008
48,50,1603.615194,0.04,0.036380311831244266
44,50,1603.74104,0.12,0.1440677966101695
48,50,1603.854798,0.04,0.05645706558485463
44,50,1603.974856,0.12,0.16116377901274925
44,50,1604.098856,0.12,0.13259503142771625
43,50,1604.224853,0.14,0.14808761033017326
47,50,1604.348516,0.06,0.08752805386341776
46,50,1604.469396,0.08,0.09993573264781491
44,50,1604.585129,0.12,0.1492398386596339
44,50,1604.719266,0.12,0.15265413781734258
49,50,1604.85381,0.02,0.031171284634760706
43,50,1604.986665,0.14,0.17363827866385795
46,50,1605.114189,0.08,0.09059343434343434
46,50,1605.240246,0.08,0.09732016925246827
47,50,1605.37273,0.06,0.07187593200119297
47,50,1605.507758,0.06,0.08368055555555555
49,50,1605.621701,0.02,0.03351158645276292
47,50,1605.744612,0.06,0.06246076585059636
47,50,1605.865218,0.06,0.06586102719033232
44,50,1605.999038,0.12,0.11275297141021523
45,50,1606.13776,0.1,0.12408058842340902
48,50,1606.254904,0.04,0.05912762520193861
49,50,1606.365161,0.02,0.008436080467229072
46,50,1606.475633,0.08,0.12881234302116973
42,50,1606.605254,0.16,0.19328585961342828
46,50,1606.714702,0.08,0.09493478920230512
49,50,1606.839036,0.02,0.013381201044386422
47,50,1606.960764,0.06,0.06849747474747475
47,50,1607.075584,0.06,0.08193668528864059
49,50,1607.192859,0.02,0.021804763502180476
44,50,1607.32035,0.12,0.13498711340206185
44,50,1607.452702,0.12,0.1500646830530401
45,50,1607.576921,0.1,0.14214773432650527
46,50,1607.700152,0.08,0.08438685208596713
50,50,1607.813545,0.0,0.0
47,50,1607.9359,0.06,0.07553157727705491
48,50,1608.047917,0.04,0.06345353675450763
49,50,1608.159091,0.02,0.02755527074655559
49,50,1608.283927,0.02,0.03149327671620665
44,50,1608.404197,0.12,0.15985014049328755
49,50,1608.526929,0.02,0.028883183568677792
40,50,1608.655596,0.2,0.2533087103724223
48,50,1608.782782,0.04,0.05121470781352593
49,50,1608.914532,0.02,0.020370933414411676
42,50,1609.057256,0.16,0.21524663677130046
44,50,1609.193843,0.12,0.16135662898252826
45,50,1609.323639,0.1,0.12772998014559894
44,50,1609.452843,0.12,0.12806861875184858
48,50,1609.580904,0.04,0.043741007194244605
46,50,1609.706246,0.08,0.09647058823529411
48,50,1609.841381,0.04,0.043114543114543116
49,50,1609.958876,0.02,0.02916804772953265
35,50,1610.112787,0.3,0.33008849557522124
48,50,1610.244587,0.04,0.04176257809930944
45,50,1610.370192,0.1,0.12841191066997518
49,50,1610.500497,0.02,0.032509752925877766
46,50,1610.640728,0.08,0.07487179487179488
47,50,1610.778764,0.06,0.07236842105263158
44,50,1610.916662,0.12,0.15835140997830802
48,50,1611.041347,0.04,0.04820031298904538
49,50,1611.168505,0.02,0.03131991051454139
49,50,1611.282805,0.02,0.029667149059334298
50,50,1611.408873,0.0,0.0
49,50,1611.531888,0.02,0.029384472626043923
46,50,1611.657332,0.08,0.08492706645056726
43,50,1611.786261,0.14,0.16596841766032872
45,50,1611.922031,0.1,0.13960546282245828
43,50,1612.065771,0.14,0.176374877969411
47,50,1612.209699,0.06,0.05476344782890473
45,50,1612.344121,0.1,0.13711954816441796
40,50,1612.489599,0.2,0.22457359444093494
43,50,1612.623619,0.14,0.1726835138387485
40,50,1612.770714,0.2,0.2233387358184765
38,50,1612.916953,0.24,0.24376899696048632
47,50,1613.047845,0.06,0.07871087697551905
47,50,1613.17997,0.06,0.08293998651382332
46,50,1613.320253,0.08,0.10846560846560846
48,50,1613.454378,0.04,0.05166289958023894
46,50,1613.581818,0.08,0.09583196586806696
50,50,1613.700543,0.0,0.0
45,50,1613.834055,0.1,0.11994609164420485
48,50,1613.964781,0.04,0.04991568296795953
48,50,1614.100605,0.04,0.060861120103593395
42,50,1614.236996,0.16,0.19912472647702406
44,50,1614.376954,0.12,0.13792039493983338
42,50,1614.504431,0.16,0.21272365805168986
44,50,1614.638187,0.12,0.16793893129770993
43,50,1614.77731,0.14,0.17601351351351352
43,50,1614.921631,0.14,0.16219709208400646
45,50,1615.060733,0.1,0.12948960302457466
47,50,1615.189035,0.06,0.05066225165562914
44,50,1615.329282,0.12,0.15421034832600608
42,50,1615.470275,0.16,0.17937074278300358
44,50,1615.604237,0.12,0.15267175572519084
47,50,1615.727803,0.06,0.07263922518159806
44,50,1615.870357,0.12,0.1264705882352941
48,50,1615.989194,0.04,0.05423940149625935
46,50,1616.116884,0.08,0.10520796924152394
49,50,1616.241218,0.02,0.030022357074417118
45,50,1616.37207,0.1,0.08730670103092783
46,50,1616.507154,0.08,0.10086633663366337
44,50,1616.638293,0.12,0.13662495772742644
45,50,1616.776243,0.1,0.14313534566699124
43,50,1616.932525,0.14,0.17558628983764282
48,50,1617.063882,0.04,0.041001564945226915
44,50,1617.200616,0.12,0.13326300984528833
47,50,1617.333979,0.06,0.0675219446320054
46,50,1617.464617,0.08,0.1109375
48,50,1617.58242,0.04,0.05357142857142857
50,50,1617.702327,0.0,0.0
48,50,1617.825163,0.04,0.06055751361743031
45,50,1617.964413,0.1,0.12094888072168393
46,50,1618.094276,0.08,0.10856372218476062
46,50,1618.235946,0.08,0.08849247988807275
48,50,1618.370696,0.04,0.04506295559973492
44,50,1618.502845,0.12,0.1516889738687062
44,50,1618.636782,0.12,0.16026936026936026
49,50,1618.767364,0.02,0.030570438071225968
49,50,1618.890436,0.02,0.02029769959404601
48,50,1619.014308,0.04,0.053143030671120556
43,50,1619.142922,0.14,0.13664
44,50,1619.273262,0.12,0.15523894330661916
45,50,1619.399051,0.1,0.10776859504132232
42,50,1619.525416,0.16,0.19462073133877306
46,50,1619.669216,0.08,0.11213626685592619
48,50,1619.791531,0.04,0.04555883316945264
49,50,1619.911956,0.02,0.021547502448579822
48,50,1620.041566,0.04,0.03483992467043315
48,50,1620.177673,0.04,0.0529446757882213
49,50,1620.292717,0.02,0.018536908308507117
50,50,1620.414631,0.0,0.0
45,50,1620.544173,0.1,0.12339492640150329
48,50,1620.663301,0.04,0.0452395032525133
45,50,1620.805691,0.1,0.1021671826625387
49,50,1620.926033,0.02,0.010897619730427301
48,50,1621.04511,0.04,0.05140021269053527
47,50,1621.170858,0.06,0.07097989949748744
47,50,1621.304227,0.06,0.06648294867378574
45,50,1621.448085,0.1,0.11064785118665811
43,50,1621.582659,0.14,0.16502384737678855
44,50,1621.712568,0.12,0.1531836358043679
47,50,1621.834567,0.06,0.0837874659400545
44,50,1621.959857,0.12,0.14391829155060354
50,50,1622.0786,0.0,0.0
48,50,1622.209451,0.04,0.03142159853569249
50,50,1622.338109,0.0,0.0
47,50,1622.472975,0.06,0.0818122555410691
44,50,1622.61488,0.12,0.13219616204690832
50,50,1622.739878,0.0,0.0
46,50,1622.864522,0.08,0.10097402597402598
49,50,1622.996126,0.02,0.024439236692333444
47,50,1623.118254,0.06,0.08077174623937214
44,50,1623.244779,0.12,0.1440182054616385
47,50,1623.37426,0.06,0.06568287037037036
46,50,1623.504411,0.08,0.10912106135986734
47,50,1623.630268,0.06,0.078125
46,50,1623.749997,0.08,0.11692613448161643
47,50,1623.894076,0.06,0.07699711260827719
48,50,1624.017731,0.04,0.057056145675265554
46,50,1624.157547,0.08,0.10870238463920719
42,50,1624.307224,0.16,0.1397525911066533
46,50,1624.440675,0.08,0.08356643356643356
47,50,1624.57605,0.06,0.07723450638430396
45,50,1624.707209,0.1,0.14057608015028178
47,50,1624.838101,0.06,0.07358902400997817
48,50,1624.966765,0.04,0.048189073050951506
44,50,1625.088207,0.12,0.14305750350631136
43,50,1625.214714,0.14,0.1624923640806353
49,50,1625.344234,0.02,0.027459263729631866
40,50,1625.486865,0.2,0.22901234567901235
50,50,1625.620138,0.0,0.0
47,50,1625.75326,0.06,0.05837119888150996
49,50,1625.882183,0.02,0.03230148048452221
49,50,1626.019805,0.02,0.02976588628762542
50,50,1626.135657,0.0,0.0
46,50,1626.258938,0.08,0.09258043335521995
44,50,1626.384051,0.12,0.12800480769230768
49,50,1626.504319,0.02,0.02106318956870612
48,50,1626.623256,0.04,0.047529706066291436
47,50,1626.760606,0.06,0.07646875971401927
50,50,1626.884284,0.0,0.0
46,50,1627.02338,0.08,0.0980506255455339
48,50,1627.14503,0.04,0.03630672926447574
48,50,1627.264121,0.04,0.049885881969351155
43,50,1627.408234,0.14,0.16268844221105527
48,50,1627.532847,0.04,0.03400705806865576
46,50,1627.66786,0.08,0.10751600943714189
40,50,1627.803916,0.2,0.24462640736949848
49,50,1627.92792,0.02,0.032640949554896145
47,50,1628.055443,0.06,0.06976744186046512
45,50,1628.18873,0.1,0.13058419243986255
48,50,1628.319327,0.04,0.05271514766592569
48,50,1628.452313,0.04,0.05981750591416019
48,50,1628.560322,0.04,0.05995362702881749
48,50,1628.688756,0.04,0.06524590163934427
48,50,1628.823468,0.04,0.0566610455311973
49,50,1628.936009,0.02,0.018072289156626505
48,50,1629.067654,0.04,0.05259993988578299
49,50,1629.184736,0.02,0.026726057906458798
46,50,1629.311222,0.08,0.10172355525515377
44,50,1629.443012,0.12,0.11810786381440193
45,50,1629.584015,0.1,0.13953488372093023
42,50,1629.717089,0.16,0.18274434893346067
44,50,1629.854345,0.12,0.1523489932885906
44,50,1629.978936,0.12,0.1589424572317263
47,50,1630.107081,0.06,0.07681802663024923
46,50,1630.236389,0.08,0.10491228070175439
44,50,1630.380591,0.12,0.13641284734752795
46,50,1630.510561,0.08,0.09241245136186771
48,50,1630.641383,0.04,0.03518579414666228
48,50,1630.769438,0.04,0.04451718494271686
45,50,1630.903979,0.1,0.12387964148527529
46,50,1631.034725,0.08,0.06473874465987513
43,50,1631.174098,0.14,0.1712622549019608
45,50,1631.31094,0.1,0.10853530031612224
46,50,1631.438815,0.08,0.10181704260651629
48,50,1631.562599,0.04,0.05560882070949185
46,50,1631.679966,0.08,0.10804521276595745
40,50,1631.813163,0.2,0.28856942496493687
46,50,1631.938636,0.08,0.08796599084368868
45,50,1632.058557,0.1,0.1159643186711781
50,50,1632.166239,0.0,0.0
47,50,1632.286807,0.06,0.07444794952681388
44,50,1632.408413,0.12,0.11326676176890157
42,50,1632.529394,0.16,0.1874402295186484
46,50,1632.658672,0.08,0.10830324909747292
48,50,1632.790078,0.04,0.05577557755775578
49,50,1632.915628,0.02,0.029009126466753587
45,50,1633.038124,0.1,0.12586405529953917
46,50,1633.189879,0.08,0.07394957983193277
41,50,1633.317257,0.18,0.2394705174488568
45,50,1633.44284,0.1,0.14414996767937943
42,50,1633.574913,0.16,0.19586206896551725
47,50,1633.708348,0.06,0.06984126984126984
48,50,1633.836008,0.04,0.052176505664877755
47,50,1633.960259,0.06,0.07709898725906567
48,50,1634.066988,0.04,0.055007473841554556
47,50,1634.187025,0.06,0.06061588330632091
47,50,1634.307801,0.06,0.07094386181369525
45,50,1634.442419,0.1,0.12004875076173065
43,50,1634.579823,0.14,0.1730454694144586
43,50,1634.70595,0.14,0.14631685166498487
44,50,1634.843382,0.12,0.15348564733450498
44,50,1634.976299,0.12,0.12641815235008103
49,50,1635.088014,0.02,0.027565084226646247
48,50,1635.200426,0.04,0.05533353827236397
50,50,1635.329821,0.0,0.0
49,50,1635.443543,0.02,0.029096989966555183
48,50,1635.559915,0.04,0.0514655760054533
44,50,1635.687054,0.12,0.1251903746573256
42,50,1635.8186,0.16,0.1716886377903327
42,50,1635.938708,0.16,0.1967020023557126
46,50,1636.074798,0.08,0.1070063694267516
42,50,1636.205521,0.16,0.19585326953748006
44,50,1636.338536,0.12,0.15776624961855357
45,50,1636.469215,0.1,0.12465288491206418
48,50,1636.596842,0.04,0.04539762053850971
46,50,1636.719806,0.08,0.11393692777212615
47,50,1636.840711,0.06,0.06670673076923077
44,50,1636.958946,0.12,0.16088516746411483
45,50,1637.097344,0.1,0.1088145896656535
49,50,1637.205387,0.02,0.030810448760884127
48,50,1637.320073,0.04,0.036797934151065206
50,50,1637.438851,0.0,0.0
47,50,1637.570229,0.06,0.07611798287345385
46,50,1637.692678,0.08,0.09890815671162492
46,50,1637.816154,0.08,0.08574007220216606
43,50,1637.956044,0.14,0.16131855309218204
48,50,1638.081665,0.04,0.047021943573667714
47,50,1638.210977,0.06,0.06795131845841786
43,50,1638.341895,0.14,0.17166392092257002
48,50,1638.464315,0.04,0.049533612093920876
46,50,1638.594455,0.08,0.10344827586206896
44,50,1638.72547,0.12,0.16184387617765814
48,50,1638.842737,0.04,0.05688622754491018
46,50,1638.971981,0.08,0.07606060606060606
43,50,1639.11041,0.14,0.17583807716635041
46,50,1639.245271,0.08,0.0861244019138756
47,50,1639.369022,0.06,0.07657182999648753
49,50,1639.494609,0.02,0.025023756731073803
47,50,1639.608476,0.06,0.0851413543721236
49,50,1639.726315,0.02,0.02411873840445269
47,50,1639.855855,0.06,0.08100979653353428
47,50,1639.983521,0.06,0.06791720569210867
47,50,1640.106675,0.06,0.08351857732613528
43,50,1640.241588,0.14,0.19443556124080588
39,50,1640.386115,0.22,0.2766093052899936
38,50,1640.533629,0.24,0.2580235144582142
47,50,1640.673837,0.06,0.08210180623973727
47,50,1640.786173,0.06,0.0647021140294683
46,50,1640.913373,0.08,0.10659560293137908
49,50,1641.027598,0.02,0.029859841560024376
48,50,1641.15077,0.04,0.03868103994927077
42,50,1641.275511,0.16,0.21814254859611232
46,50,1641.40712,0.08,0.08101613456917267
43,50,1641.550206,0.14,0.16191325014854427
45,50,1641.693301,0.1,0.11288265306122448
45,50,1641.812873,0.1,0.12484662576687117
41,50,1641.939176,0.18,0.17886676875957122
47,50,1642.073662,0.06,0.09152313407632556
40,50,1642.217365,0.2,0.22020431328036322
48,50,1642.339252,0.04,0.051085141903171954
47,50,1642.461983,0.06,0.07651540245114276
48,50,1642.576451,0.04,0.048600883652430045
49,50,1642.70962,0.02,0.02347560975609756
49,50,1642.829761,0.02,0.028898254063816978
50,50,1642.944554,0.0,0.0
49,50,1643.060412,0.02,0.01456461109389526
50,50,1643.182789,0.0,0.0
46,50,1643.310505,0.08,0.08543331284572833
39,50,1643.453746,0.22,0.2604511278195489
45,50,1643.590062,0.1,0.10469089779434607
44,50,1643.735973,0.12,0.13581890812250333
47,50,1643.86804,0.06,0.06957663275352806
46,50,1643.999813,0.08,0.0780946208684381
50,50,1644.128475,0.0,0.0
47,50,1644.248919,0.06,0.07452830188679245
47,50,1644.379596,0.06,0.07583547557840617
44,50,1644.519664,0.12,0.1498150431565968
49,50,1644.644012,0.02,0.02862476664592408
47,50,1644.781271,0.06,0.06536810828656323
50,50,1644.901089,0.0,0.0
46,50,1645.027668,0.08,0.11757063981812277
47,50,1645.142859,0.06,0.08305084745762711
47,50,1645.258664,0.06,0.08476736775015933
46,50,1645.387821,0.08,0.10359617288023755
47,50,1645.509294,0.06,0.07227414330218068
41,50,1645.647608,0.18,0.2531009051290647
50,50,1645.776468,0.0,0.0
47,50,1645.906497,0.06,0.08160779537149818
42,50,1646.041189,0.16,0.16885193476175248
44,50,1646.179296,0.12,0.14886634844868735
47,50,1646.301319,0.06,0.07161420733468091
42,50,1646.44488,0.16,0.2089504185447521
42,50,1646.580712,0.16,0.18384401114206128
47,50,1646.711642,0.06,0.0750154990700558
40,50,1646.849317,0.2,0.21648253209913407
47,50,1646.979534,0.06,0.08672086720867209
42,50,1647.115073,0.16,0.21593423964590577
49,50,1647.226009,0.02,0.014429109159347553
49,50,1647.34794,0.02,0.029440628066732092
45,50,1647.486177,0.1,0.10951403148528405
48,50,1647.619308,0.04,0.041900362916529196
46,50,1647.743543,0.08,0.10792079207920792
47,50,1647.874601,0.06,0.05750798722044728
48,50,1648.004905,0.04,0.05851585485452762
49,50,1648.133492,0.02,0.031169665809768637
47,50,1648.268032,0.06,0.07962903741605372
50,50,1648.390502,0.0,0.0
46,50,1648.515233,0.08,0.10070400979491889
47,50,1648.646368,0.06,0.06784565916398713
48,50,1648.766976,0.04,0.056376761773805434
45,50,1648.896395,0.1,0.12907801418439716
43,50,1649.04116,0.14,0.18693768743752082
48,50,1649.174146,0.04,0.0576036866359447
48,50,1649.308804,0.04,0.061991869918699184
50,50,1649.425897,0.0,0.0
46,50,1649.550538,0.08,0.08532536520584329
46,50,1649.682761,0.08,0.07080745341614907
47,50,1649.809641,0.06,0.057754704737183644
46,50,1649.943355,0.08,0.10623409669211197
44,50,1650.083425,0.12,0.1169645656945751
44,50,1650.217303,0.12,0.1536321483771252
43,50,1650.356603,0.14,0.1625
41,50,1650.503883,0.18,0.19595645412130638
45,50,1650.632929,0.1,0.12582573136206354
50,50,1650.753229,0.0,0.0
50,50,1650.87202,0.0,0.0
50,50,1651.007751,0.0,0.0
50,50,1651.141057,0.0,0.0
48,50,1651.266641,0.04,0.06049465240641711
46,50,1651.402678,0.08,0.08373063170441002
49,50,1651.536971,0.02,0.03005213124808341
45,50,1651.672807,0.1,0.14130791981597107
48,50,1651.78943,0.04,0.05487613671997491
47,50,1651.927629,0.06,0.07377049180327869
47,50,1652.05831,0.06,0.07030759573132454
45,50,1652.190434,0.1,0.12129461584996976
44,50,1652.322827,0.12,0.12877871825876663
46,50,1652.452423,0.08,0.09468017732742241
46,50,1652.589575,0.08,0.0971608832807571
44,50,1652.715885,0.12,0.15406162464985995
49,50,1652.841806,0.02,0.01893387707544422
46,50,1652.97158,0.08,0.11945392491467577
45,50,1653.111073,0.1,0.13933915211970074
45,50,1653.245315,0.1,0.12992651970607882
41,50,1653.392907,0.18,0.19288007003209803
45,50,1653.518907,0.1,0.11267605633802817
47,50,1653.661897,0.06,0.08845374746792707
45,50,1653.788644,0.1,0.125
47,50,1653.911901,0.06,0.079781793385612
44,50,1654.045407,0.12,0.15812917594654788
49,50,1654.176166,0.02,0.03432887058015791
46,50,1654.302954,0.08,0.08980582524271845
47,50,1654.438503,0.06,0.05696934644303065
47,50,1654.579554,0.06,0.07147628590514363
49,50,1654.699459,0.02,0.0313009455493968
47,50,1654.816431,0.06,0.06678486997635934
42,50,1654.955075,0.16,0.16099970938680616
43,50,1655.085548,0.14,0.1907233214401557
45,50,1655.210757,0.1,0.15099818511796734
49,50,1655.331135,0.02,0.02718212020537602
48,50,1655.458887,0.04,0.04928
43,50,1655.601087,0.14,0.14968677876689745
49,50,1655.726404,0.02,0.03082077051926298
43,50,1655.866624,0.14,0.1487437185929648
49,50,1655.993179,0.02,0.031630170316301706
47,50,1656.144428,0.06,0.06938644394474783
48,50,1656.270007,0.04,0.04607131587251499
47,50,1656.397696,0.06,0.061283115225023936
50,50,1656.52106,0.0,0.0
47,50,1656.65654,0.06,0.07283343577135833
46,50,1656.783355,0.08,0.10539444964140941
47,50,1656.90929,0.06,0.04606240713224369
48,50,1657.034724,0.04,0.029634300126103404
45,50,1657.173568,0.1,0.14019008825526136
41,50,1657.308984,0.18,0.21822099107417667
48,50,1657.445052,0.04,0.05923460898502496
50,50,1657.569633,0.0,0.0
38,50,1657.714831,0.24,0.30210558437595364
44,50,1657.851126,0.12,0.15619967793880837
40,50,1657.989568,0.2,0.23418290854572713
41,50,1658.127491,0.18,0.19987886129618412
44,50,1658.26122,0.12,0.16289038579301898
49,50,1658.398031,0.02,0.028811913240530916
46,50,1658.523806,0.08,0.10681273536460116
49,50,1658.644893,0.02,0.02865583456425406
47,50,1658.765891,0.06,0.08614113159567705
46,50,1658.897249,0.08,0.09316579834508121
50,50,1659.017516,0.0,0.0
50,50,1659.138766,0.0,0.0
48,50,1659.268106,0.04,0.05047106325706595
48,50,1659.390723,0.04,0.037252996436669905
47,50,1659.507749,0.06,0.06920077972709551
48,50,1659.627501,0.04,0.05322687957418496
50,50,1659.748097,0.0,0.0
42,50,1659.88949,0.16,0.17049808429118773
47,50,1660.009432,0.06,0.06996300033636058
38,50,1660.140193,0.24,0.30948527031401746
47,50,1660.26346,0.06,0.08555783709787816
47,50,1660.393078,0.06,0.06782285537318056
47,50,1660.532969,0.06,0.06239572906239573
40,50,1660.679338,0.2,0.2407994923857868
45,50,1660.808881,0.1,0.11308724832214766
44,50,1660.936708,0.12,0.13587134886773877
44,50,1661.070404,0.12,0.13098464317976513
49,50,1661.194782,0.02,0.012170385395537525
48,50,1661.319314,0.04,0.046139359698681735
46,50,1661.459333,0.08,0.10244988864142539
43,50,1661.581351,0.14,0.19225847728726808
47,50,1661.701973,0.06,0.05144490314385519
49,50,1661.820579,0.02,0.017391304347826087
46,50,1661.95483,0.08,0.09042709867452135
43,50,1662.084866,0.14,0.17777777777777778
41,50,1662.229784,0.18,0.22160754962577286
49,50,1662.365669,0.02,0.028711056811240074
45,50,1662.511719,0.1,0.09664512157586949
45,50,1662.650195,0.1,0.1166066164428431
48,50,1662.782013,0.04,0.04306523115896137
49,50,1662.918335,0.02,0.030393128510075983
47,50,1663.047971,0.06,0.0858343337334934
47,50,1663.189743,0.06,0.05634266886326195
47,50,1663.307043,0.06,0.08722843976300197
44,50,1663.438709,0.12,0.14759486106961459
47,50,1663.563952,0.06,0.08558262014483213
44,50,1663.69419,0.12,0.12726211325160536
45,50,1663.825418,0.1,0.1407828282828283
49,50,1663.968573,0.02,0.029736050785165388
43,50,1664.106731,0.14,0.1610738255033557
44,50,1664.242766,0.12,0.1585750315258512
48,50,1664.378578,0.04,0.04923652228108445
46,50,1664.509235,0.08,0.08694257298684632
47,50,1664.634414,0.06,0.07680491551459294
49,50,1664.768013,0.02,0.02540956201939151
44,50,1664.903963,0.12,0.13348129359543437
45,50,1665.040209,0.1,0.13333333333333333
49,50,1665.169836,0.02,0.02610316967060286
47,50,1665.297899,0.06,0.07514450867052024
49,50,1665.421568,0.02,0.02736842105263158
48,50,1665.536665,0.04,0.05232929164007658
46,50,1665.65933,0.08,0.09610389610389611
50,50,1665.775625,0.0,0.0
48,50,1665.898453,0.04,0.05861850443599493
48,50,1666.025969,0.04,0.05067684831655675
47,50,1666.150416,0.06,0.06333853354134165
43,50,1666.297949,0.14,0.17375
45,50,1666.437379,0.1,0.11220285261489699
45,50,1666.577466,0.1,0.11153712094806553
42,50,1666.718171,0.16,0.18382838283828382
49,50,1666.845505,0.02,0.02843601895734597
46,50,1666.978429,0.08,0.08145800316957211
45,50,1667.112248,0.1,0.08766626360338574
42,50,1667.243946,0.16,0.1999377141077546
47,50,1667.383798,0.06,0.07010243277848911
47,50,1667.514685,0.06,0.08289186662511686
47,50,1667.637508,0.06,0.08787878787878788
45,50,1667.777149,0.1,0.12358572671888599
49,50,1667.897865,0.02,0.02765273311897106
46,50,1668.042158,0.08,0.10366051182377713
48,50,1668.176208,0.04,0.04746423927178153
