#{"t_start": 1663577230.7014184, "env_id": "RMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
45,50,501.173311,0.1,0.10433918516064922
39,50,501.275204,0.22,0.2623808059058751
42,50,501.384039,0.16,0.17011927181418707
40,50,501.490191,0.2,0.21424223980523432
42,50,501.593423,0.16,0.22093023255813954
43,50,501.696363,0.14,0.14224794395370088
38,50,501.79222,0.24,0.29747060919130747
40,50,501.902875,0.2,0.2088650100738751
46,50,502.018838,0.08,0.09732516919110538
41,50,502.12631,0.18,0.2247765006385696
45,50,502.236811,0.1,0.10055350553505535
41,50,502.342249,0.18,0.23877146631439894
40,50,502.446307,0.2,0.23436041083099907
42,50,502.553736,0.16,0.16641080749155665
46,50,502.658234,0.08,0.08528428093645485
42,50,502.765919,0.16,0.18078271028037382
44,50,502.8811,0.12,0.13488677387594356
37,50,502.983647,0.26,0.28636919315403425
46,50,503.094692,0.08,0.09782971619365609
45,50,503.207015,0.1,0.12827400940228342
44,50,503.315159,0.12,0.14376590330788805
38,50,503.418861,0.24,0.2434536447275301
43,50,503.521998,0.14,0.17564935064935064
39,50,503.630373,0.22,0.23683267646005016
38,50,503.730387,0.24,0.26985131287567227
43,50,503.836604,0.14,0.1549841493483621
41,50,503.941578,0.18,0.20272842639593908
43,50,504.046018,0.14,0.1861257355218334
37,50,504.148139,0.26,0.2654924983692107
41,50,504.244755,0.18,0.23154800783801438
43,50,504.345909,0.14,0.17075471698113207
48,50,504.45629,0.04,0.04764950431723697
44,50,504.561361,0.12,0.14276788503592627
42,50,504.671246,0.16,0.17991764333227747
43,50,504.780939,0.14,0.15759050806206268
45,50,504.891414,0.1,0.128343949044586
45,50,505.005669,0.1,0.10827211753433408
43,50,505.120428,0.14,0.13992722461131327
42,50,505.223732,0.16,0.16762655350106093
39,50,505.327261,0.22,0.23690357023690356
48,50,505.444057,0.04,0.05948820206048521
43,50,505.544886,0.14,0.13845609065155806
43,50,505.654136,0.14,0.13357731015553523
34,50,505.741592,0.32,0.36930141029845853
39,50,505.845076,0.22,0.23813786929274844
43,50,505.954794,0.14,0.15118215118215117
37,50,506.064345,0.26,0.314359637774903
44,50,506.169441,0.12,0.13490623109497882
41,50,506.280447,0.18,0.2023733162283515
41,50,506.393586,0.18,0.17153996101364521
40,50,506.500937,0.2,0.22614107883817428
41,50,506.607487,0.18,0.20899027172089904
48,50,506.718933,0.04,0.04721311475409836
39,50,506.825363,0.22,0.2410742496050553
41,50,506.927848,0.18,0.2054563826204109
44,50,507.034958,0.12,0.1263975155279503
44,50,507.139468,0.12,0.13405920381082
47,50,507.246034,0.06,0.06309148264984227
45,50,507.358238,0.1,0.09038828771483132
41,50,507.461117,0.18,0.1927319922128488
35,50,507.556646,0.3,0.386833855799373
43,50,507.662739,0.14,0.17980295566502463
41,50,507.768939,0.18,0.2069997008674843
47,50,507.878561,0.06,0.08678370321298443
46,50,507.985574,0.08,0.10651267244145012
42,50,508.095479,0.16,0.18312688316036158
36,50,508.19265,0.28,0.3374819102749638
41,50,508.29769,0.18,0.1877742946708464
41,50,508.406135,0.18,0.22489705416534686
46,50,508.51301,0.08,0.07832480818414322
40,50,508.619164,0.2,0.2498410680228862
40,50,508.729471,0.2,0.20759837177747625
48,50,508.8377,0.04,0.045662100456621
45,50,508.943045,0.1,0.10519351637446245
44,50,509.06072,0.12,0.17618213660245183
35,50,509.156162,0.3,0.3060907395898073
39,50,509.261319,0.22,0.21851981760785688
37,50,509.365092,0.26,0.22937062937062938
41,50,509.472303,0.18,0.21029365329965266
46,50,509.579242,0.08,0.1072618254497002
44,50,509.685286,0.12,0.14078814415628157
40,50,509.789009,0.2,0.23778712390812035
44,50,509.89777,0.12,0.12475822050290135
37,50,509.994896,0.26,0.2774851876234365
42,50,510.105265,0.16,0.17293997965412003
36,50,510.207336,0.28,0.2830578512396694
49,50,510.322444,0.02,0.032321899736147755
45,50,510.433738,0.1,0.10336620197211832
43,50,510.536232,0.14,0.1698236446766819
45,50,510.654328,0.1,0.11964230650632131
49,50,510.779866,0.02,0.026392961876832845
45,50,510.897543,0.1,0.08973010865755346
37,50,511.000114,0.26,0.2663946371320315
45,50,511.102352,0.1,0.12318339100346021
42,50,511.211751,0.16,0.19487008660892738
43,50,511.321375,0.14,0.18758043758043758
42,50,511.423984,0.16,0.1928967090257413
38,50,511.52478,0.24,0.23735650015513496
37,50,511.624204,0.26,0.30727330983659085
43,50,511.729274,0.14,0.16746717899455651
45,50,511.843201,0.1,0.1279373368146214
46,50,511.957044,0.08,0.09616005162955792
44,50,512.055321,0.12,0.15253164556962026
44,50,512.158961,0.12,0.14838101226029551
41,50,512.264366,0.18,0.20114032309154262
43,50,512.371312,0.14,0.14060446780551905
43,50,512.482376,0.14,0.15940333430827727
43,50,512.584583,0.14,0.1739268680445151
41,50,512.68179,0.18,0.18672881820674528
45,50,512.79342,0.1,0.08837209302325581
37,50,512.898757,0.26,0.29600503302925446
44,50,513.006783,0.12,0.1381697772426249
35,50,513.10234,0.3,0.31443755535872453
46,50,513.213328,0.08,0.10785576303927881
46,50,513.323675,0.08,0.08470740381506628
42,50,513.425378,0.16,0.19859738603761556
42,50,513.528819,0.16,0.19117180057161004
42,50,513.63831,0.16,0.1981242672919109
44,50,513.7426,0.12,0.14901084875558393
36,50,513.837088,0.28,0.3333333333333333
44,50,513.941198,0.12,0.13066385669125394
37,50,514.046289,0.26,0.2991777356103732
46,50,514.15596,0.08,0.10763278227224762
35,50,514.253011,0.3,0.3417150225660864
41,50,514.358704,0.18,0.24992352401345977
42,50,514.454791,0.16,0.20197958552428086
42,50,514.564941,0.16,0.19994013768332836
36,50,514.666982,0.28,0.29803461425638017
40,50,514.778658,0.2,0.2198181248040138
42,50,514.887454,0.16,0.19967532467532467
44,50,514.995469,0.12,0.14762965319758192
47,50,515.105122,0.06,0.07089084065244668
43,50,515.206338,0.14,0.17587939698492464
46,50,515.31032,0.08,0.10645058786145535
44,50,515.423821,0.12,0.12471283229405973
45,50,515.539133,0.1,0.11975847031197585
41,50,515.642619,0.18,0.22636571802420674
42,50,515.741435,0.16,0.1983149708360337
35,50,515.835635,0.3,0.31614349775784756
42,50,515.942191,0.16,0.18142762723066755
46,50,516.05367,0.08,0.10039499670836076
49,50,516.172292,0.02,0.030612244897959183
42,50,516.273898,0.16,0.20200752823086573
40,50,516.380631,0.2,0.22622846202935545
44,50,516.495337,0.12,0.1569620253164557
47,50,516.603439,0.06,0.07699501246882794
44,50,516.712632,0.12,0.16552901023890784
47,50,516.821003,0.06,0.08727147292169714
45,50,516.935065,0.1,0.11406969099276791
46,50,517.050153,0.08,0.07590759075907591
47,50,517.16776,0.06,0.07415730337078652
42,50,517.279636,0.16,0.18999012183075403
42,50,517.387588,0.16,0.19280530135689491
45,50,517.497356,0.1,0.10737179487179487
40,50,517.593165,0.2,0.2216510432416087
44,50,517.702305,0.12,0.1383147853736089
43,50,517.820007,0.14,0.16567852437417654
46,50,517.935466,0.08,0.09504262709188506
43,50,518.04636,0.14,0.16892561983471074
46,50,518.304217,0.08,0.10537905001572821
45,50,518.407518,0.1,0.12332439678284182
43,50,518.518579,0.14,0.16786324786324786
39,50,518.623539,0.22,0.2866666666666667
43,50,518.733706,0.14,0.16273813367775267
44,50,518.847374,0.12,0.14100677068001177
42,50,518.954856,0.16,0.1626449388906299
44,50,519.063142,0.12,0.15047432122996401
41,50,519.165828,0.18,0.2015941547658585
43,50,519.271811,0.14,0.14964517124344337
40,50,519.375195,0.2,0.23223059285948247
41,50,519.482862,0.18,0.209727385377943
40,50,519.585087,0.2,0.24444444444444444
41,50,519.693761,0.18,0.1868622448979592
44,50,519.803611,0.12,0.15022278803309994
44,50,519.90793,0.12,0.13371356147021546
46,50,520.0168,0.08,0.07768651608487337
40,50,520.124254,0.2,0.2323699421965318
43,50,520.232785,0.14,0.1569670768207516
47,50,520.347114,0.06,0.06557377049180328
43,50,520.456876,0.14,0.17904233171408743
50,50,520.569026,0.0,0.0
42,50,520.677646,0.16,0.1662190390928081
44,50,520.783181,0.12,0.17256341789052068
38,50,520.878873,0.24,0.2575107296137339
37,50,520.981735,0.26,0.2693224378617637
44,50,521.088132,0.12,0.1301477522791575
40,50,521.191322,0.2,0.2178125
47,50,521.304036,0.06,0.06459784673844206
37,50,521.407824,0.26,0.2780970625798212
41,50,521.51913,0.18,0.17827037152669373
39,50,521.619276,0.22,0.2371003482114593
43,50,521.731003,0.14,0.18306479259513198
41,50,521.833709,0.18,0.19873089126045573
43,50,521.9435,0.14,0.14833281396073544
39,50,522.048437,0.22,0.2211404728789986
41,50,522.163084,0.18,0.19469026548672566
42,50,522.273503,0.16,0.1633008356545961
44,50,522.386403,0.12,0.1267561660942866
43,50,522.493011,0.14,0.15310389192666451
43,50,522.601234,0.14,0.1438584779706275
43,50,522.71144,0.14,0.16472545757071547
40,50,522.817053,0.2,0.19816793893129772
39,50,522.927387,0.22,0.22915340547422025
47,50,523.044877,0.06,0.054240631163708086
43,50,523.14739,0.14,0.1506442021803766
40,50,523.248905,0.2,0.2258709308966305
46,50,523.356981,0.08,0.12253756260434057
46,50,523.465851,0.08,0.0958193469636863
39,50,523.563719,0.22,0.21794871794871795
44,50,523.673764,0.12,0.14294631710362046
45,50,523.789748,0.1,0.1239946380697051
43,50,523.905727,0.14,0.14706804640953278
45,50,524.017429,0.1,0.11187350835322196
45,50,524.132173,0.1,0.10377984084880637
41,50,524.232725,0.18,0.1896005072923272
41,50,524.335486,0.18,0.2077718583516139
38,50,524.431416,0.24,0.25924734641363784
48,50,524.538275,0.04,0.0493619879113499
45,50,524.661281,0.1,0.13437611091361537
42,50,524.775377,0.16,0.17148488830486203
35,50,524.871767,0.3,0.3125548726953468
43,50,524.97822,0.14,0.15746850629874026
42,50,525.08927,0.16,0.1846057571964956
43,50,525.192488,0.14,0.16544235068668156
47,50,525.303151,0.06,0.06203890006706908
45,50,525.409022,0.1,0.13417643429981493
41,50,525.513868,0.18,0.21610541727672036
48,50,525.61488,0.04,0.05821917808219178
44,50,525.715782,0.12,0.14648249277224543
40,50,525.813354,0.2,0.2032258064516129
49,50,525.923792,0.02,0.02347107438016529
31,50,526.014791,0.38,0.3968207241683839
39,50,526.10829,0.22,0.2460984393757503
45,50,526.221346,0.1,0.10836501901140684
43,50,526.330079,0.14,0.17880577427821523
43,50,526.441688,0.14,0.15765322844968863
40,50,526.543361,0.2,0.22389977513652426
38,50,526.641934,0.24,0.26132836747361887
40,50,526.7557,0.2,0.18772348033373062
45,50,526.864492,0.1,0.10873258579680598
41,50,526.9731,0.18,0.18011527377521613
35,50,527.070179,0.3,0.3332227016262861
39,50,527.170983,0.22,0.20442338072669827
39,50,527.268266,0.22,0.2416582406471183
44,50,527.374251,0.12,0.1435257410296412
40,50,527.478583,0.2,0.22787477423239014
38,50,527.583334,0.24,0.2685891998869098
42,50,527.693249,0.16,0.15298268120590122
44,50,527.804279,0.12,0.10605564648117839
38,50,527.906798,0.24,0.23162987602056245
42,50,528.011556,0.16,0.20251177394034536
43,50,528.111687,0.14,0.17613456045699777
40,50,528.220682,0.2,0.2288135593220339
46,50,528.331905,0.08,0.09612771739130435
42,50,528.438531,0.16,0.15837256220578347
42,50,528.543426,0.16,0.1667203089797232
40,50,528.643354,0.2,0.21409768938286047
40,50,528.745934,0.2,0.2373134328358209
36,50,528.85089,0.28,0.320816085156712
37,50,528.955597,0.26,0.2844747443445925
36,50,529.047663,0.28,0.3060541527228476
38,50,529.152627,0.24,0.24815882164585334
45,50,529.261,0.1,0.08621794871794872
42,50,529.373231,0.16,0.18621399176954734
46,50,529.488828,0.08,0.1078622482131254
47,50,529.600581,0.06,0.09020368574199807
34,50,529.698785,0.32,0.3575243480992774
46,50,529.809299,0.08,0.10104302477183832
43,50,529.906664,0.14,0.15865680837954405
43,50,530.013133,0.14,0.18570968780173802
47,50,530.124786,0.06,0.06421152030217187
44,50,530.224391,0.12,0.14461538461538462
43,50,530.330891,0.14,0.18618801338606633
44,50,530.445137,0.12,0.1340012523481528
41,50,530.553341,0.18,0.17476361265079882
40,50,530.656077,0.2,0.2389463781749765
42,50,530.760974,0.16,0.18328493062278153
46,50,530.877271,0.08,0.10655195234943746
44,50,530.985662,0.12,0.13898305084745763
43,50,531.094756,0.14,0.1751207729468599
44,50,531.198991,0.12,0.14801312431644184
45,50,531.303086,0.1,0.09307293256026854
37,50,531.407724,0.26,0.320749018423437
41,50,531.510685,0.18,0.1971203291052451
32,50,531.603252,0.36,0.4027967257844475
46,50,531.717705,0.08,0.10251188051595383
47,50,531.832271,0.06,0.07522697795071336
47,50,531.942436,0.06,0.05122116689280869
47,50,532.05192,0.06,0.06682496607869742
45,50,532.162833,0.1,0.11725516322451698
43,50,532.264377,0.14,0.15902439024390244
46,50,532.369267,0.08,0.10977917981072555
47,50,532.480507,0.06,0.05662687480869299
45,50,532.588459,0.1,0.09862778730703259
38,50,532.692051,0.24,0.24941569282136894
40,50,532.793992,0.2,0.2320354542576765
47,50,532.906872,0.06,0.06921797004991681
40,50,533.006186,0.2,0.2103262591067469
44,50,533.107716,0.12,0.13112113402061856
42,50,533.211042,0.16,0.17845939351690485
39,50,533.300317,0.22,0.23248699908228815
41,50,533.402547,0.18,0.2215508559919436
48,50,533.512853,0.04,0.048354600402955
43,50,533.61872,0.14,0.16351989211058665
48,50,533.725582,0.04,0.05015353121801433
43,50,533.828231,0.14,0.15504845264145045
49,50,533.939193,0.02,0.012476007677543186
36,50,534.044704,0.28,0.3559748427672956
47,50,534.154065,0.06,0.0936890045543266
42,50,534.259241,0.16,0.1558723272389216
44,50,534.369379,0.12,0.13735899137358992
43,50,534.478627,0.14,0.16218034993270525
39,50,534.586303,0.22,0.2582070707070707
32,50,534.677456,0.36,0.40971987850151875
43,50,534.783889,0.14,0.15769474350854973
40,50,534.888783,0.2,0.24629080118694363
38,50,534.984322,0.24,0.3170880292415474
42,50,535.087093,0.16,0.17442922374429223
37,50,535.183593,0.26,0.2790014684287812
46,50,535.301661,0.08,0.1116015132408575
43,50,535.413275,0.14,0.1404901622367967
43,50,535.516336,0.14,0.14376590330788805
46,50,535.630525,0.08,0.0842339478703115
43,50,535.732872,0.14,0.15866922584772872
39,50,535.836922,0.22,0.23811004041032016
35,50,535.930349,0.3,0.359504132231405
40,50,536.027271,0.2,0.19108710330857528
42,50,536.133465,0.16,0.19659492451011887
50,50,536.243299,0.0,0.0
45,50,536.349999,0.1,0.12724976318282286
41,50,536.454197,0.18,0.19047619047619047
42,50,536.561206,0.16,0.18035326929036258
44,50,536.668375,0.12,0.1475777991658646
35,50,536.764224,0.3,0.3713639301874596
46,50,536.874978,0.08,0.11243507485487321
46,50,536.98945,0.08,0.09606986899563319
45,50,537.093798,0.1,0.11581920903954802
43,50,537.20458,0.14,0.15379825653798257
43,50,537.308406,0.14,0.15269655620532813
38,50,537.408838,0.24,0.27813668820129206
38,50,537.508288,0.24,0.23330167774612218
43,50,537.613828,0.14,0.14558547276142766
41,50,537.721352,0.18,0.18976011457214464
39,50,537.817794,0.22,0.262987012987013
41,50,537.927282,0.18,0.2124248496993988
41,50,538.034067,0.18,0.21489872983178854
40,50,538.143569,0.2,0.2282129535435741
43,50,538.250389,0.14,0.16142357801080395
36,50,538.347344,0.28,0.32958932958932957
45,50,538.462125,0.1,0.11468486029889538
49,50,538.5837,0.02,0.03260869565217391
39,50,538.687915,0.22,0.260596546310832
40,50,538.790674,0.2,0.21895424836601307
44,50,538.902731,0.12,0.12121212121212122
46,50,539.018088,0.08,0.06523921043827367
42,50,539.131154,0.16,0.17023445463812437
43,50,539.241953,0.14,0.17676056338028168
38,50,539.336877,0.24,0.273813266268469
43,50,539.438514,0.14,0.16380331753554503
39,50,539.542198,0.22,0.23330106485963215
33,50,539.637451,0.34,0.4177805408765931
47,50,539.753009,0.06,0.06839945280437756
48,50,539.863199,0.04,0.04127396815079623
41,50,539.96383,0.18,0.20800722456351595
43,50,540.067222,0.14,0.17805186590765337
42,50,540.17133,0.16,0.1843137254901961
45,50,540.276342,0.1,0.11342448725916718
40,50,540.38012,0.2,0.20323912353127976
39,50,540.48511,0.22,0.24447761194029852
43,50,540.59407,0.14,0.15514215514215515
43,50,540.701302,0.14,0.14242627345844505
39,50,540.811696,0.22,0.25066509015666566
39,50,540.921258,0.22,0.24641221374045802
44,50,541.032018,0.12,0.15758620689655173
44,50,541.146318,0.12,0.13114754098360656
41,50,541.254531,0.18,0.18611889200124493
41,50,541.36347,0.18,0.23555555555555555
33,50,541.457323,0.34,0.3671683584179209
45,50,541.573867,0.1,0.11246571167327034
39,50,541.676024,0.22,0.259471505889844
42,50,541.784084,0.16,0.16756594724220625
41,50,541.896693,0.18,0.20569620253164558
39,50,542.002388,0.22,0.24616799509503373
45,50,542.119431,0.1,0.13196964698119432
41,50,542.227697,0.18,0.19766688269604665
37,50,542.33026,0.26,0.2939674433450367
48,50,542.443144,0.04,0.04339562876148242
40,50,542.553092,0.2,0.2073829531812725
48,50,542.668449,0.04,0.06049149338374291
40,50,542.774969,0.2,0.22597977243994943
37,50,542.874728,0.26,0.2786037491919845
41,50,542.982665,0.18,0.20763116057233705
42,50,543.092172,0.16,0.16089680184635674
40,50,543.19819,0.2,0.22652757078986588
46,50,543.312052,0.08,0.08553500660501981
39,50,543.416439,0.22,0.24504662004662003
36,50,543.520578,0.28,0.32279236276849643
37,50,543.61677,0.26,0.25249597423510467
34,50,543.711629,0.32,0.37357830271216097
41,50,543.8114,0.18,0.21235402581438229
42,50,543.920287,0.16,0.20806335493160547
40,50,544.027654,0.2,0.2526915769474351
39,50,544.13359,0.22,0.2452404001290739
43,50,544.240814,0.14,0.17636022514071295
48,50,544.353316,0.04,0.0317020621729763
45,50,544.465041,0.1,0.11907005969211436
48,50,544.58068,0.04,0.05229202037351443
44,50,544.697384,0.12,0.09951377633711507
44,50,544.814667,0.12,0.13516782582400969
45,50,544.9294,0.1,0.12659033078880408
41,50,545.038553,0.18,0.2021021021021021
47,50,545.149083,0.06,0.05906452714236941
46,50,545.254436,0.08,0.11184004998437988
38,50,545.346837,0.24,0.24318463444857497
36,50,545.440568,0.28,0.29873193748156884
40,50,545.547436,0.2,0.25377544320420226
47,50,545.653593,0.06,0.0707711837511901
39,50,545.754979,0.22,0.23231707317073172
46,50,545.8592,0.08,0.07806932296728215
40,50,545.963578,0.2,0.26144244105409153
42,50,546.069964,0.16,0.18829682902909448
44,50,546.182444,0.12,0.15751867489444624
40,50,546.296261,0.2,0.2455919395465995
47,50,546.409828,0.06,0.0498220640569395
39,50,546.515826,0.22,0.247976011994003
45,50,546.625032,0.1,0.10585585585585586
41,50,546.726133,0.18,0.18204106650321789
40,50,546.836049,0.2,0.22561380225613803
46,50,546.942964,0.08,0.09813084112149532
44,50,547.056275,0.12,0.15093729799612152
43,50,547.161608,0.14,0.15231158961367955
44,50,547.267367,0.12,0.10870947234583599
48,50,547.375778,0.04,0.06280193236714976
41,50,547.475372,0.18,0.23284313725490197
42,50,547.583014,0.16,0.20593027044639947
42,50,547.69188,0.16,0.16618746405980447
37,50,547.794566,0.26,0.2736239261851734
42,50,547.895507,0.16,0.17019867549668874
42,50,548.006517,0.16,0.18565400843881857
39,50,548.116277,0.22,0.23081761006289309
39,50,548.218108,0.22,0.2328469419434958
39,50,548.321955,0.22,0.272068511198946
40,50,548.428918,0.2,0.21150033046926636
41,50,548.539048,0.18,0.19627906976744186
44,50,548.65397,0.12,0.13322033898305086
43,50,548.76825,0.14,0.1849273607748184
39,50,548.871804,0.22,0.24735223778612914
45,50,548.982449,0.1,0.11991869918699187
45,50,549.092404,0.1,0.13791968400263332
43,50,549.201725,0.14,0.1421653407125562
41,50,549.304301,0.18,0.20549696388622563
41,50,549.40866,0.18,0.20755867113684853
41,50,549.517232,0.18,0.2193178195728403
43,50,549.625891,0.14,0.17076284711139483
39,50,549.730292,0.22,0.24830560690080097
41,50,549.839737,0.18,0.1881619937694704
43,50,549.9544,0.14,0.17148488830486203
43,50,550.06561,0.14,0.15861070911722142
35,50,550.171039,0.3,0.3163514338010982
40,50,550.276198,0.2,0.2172666454284804
42,50,550.381943,0.16,0.14732291320252744
42,50,550.491541,0.16,0.20514490394008467
47,50,550.607809,0.06,0.08131147540983606
46,50,550.719892,0.08,0.10160427807486631
42,50,550.826413,0.16,0.19480131461009859
41,50,550.928029,0.18,0.20934521979711035
41,50,551.03362,0.18,0.20866018198933167
43,50,551.142752,0.14,0.17232624563630594
38,50,551.243241,0.24,0.2538363171355499
40,50,551.348408,0.2,0.19806763285024154
42,50,551.455126,0.16,0.17322291235334714
40,50,551.553178,0.2,0.22306067008753397
38,50,551.65807,0.24,0.2791476407914764
43,50,551.762787,0.14,0.16404944871366522
45,50,551.872309,0.1,0.11952861952861953
43,50,551.982275,0.14,0.17455310199789695
38,50,552.08201,0.24,0.22387576835975412
40,50,552.180195,0.2,0.25468402667513496
42,50,552.279185,0.16,0.1508485229415462
45,50,552.389807,0.1,0.12066710268149117
42,50,552.495115,0.16,0.19908616187989556
43,50,552.611067,0.14,0.13346814964610718
42,50,552.719271,0.16,0.15396113602391628
43,50,552.825056,0.14,0.13706954760297096
40,50,552.931213,0.2,0.2414605418138987
42,50,553.035466,0.16,0.18520859671302148
42,50,553.143408,0.16,0.17214765100671142
41,50,553.241059,0.18,0.22780965237934525
42,50,553.353225,0.16,0.1855275741153969
44,50,553.462384,0.12,0.13525360050093926
45,50,553.573451,0.1,0.1196875
45,50,553.679928,0.1,0.1202054794520548
38,50,553.786384,0.24,0.28054156171284633
46,50,553.897947,0.08,0.09774436090225563
37,50,553.997309,0.26,0.29019980970504283
41,50,554.10736,0.18,0.20616770616770616
47,50,554.217663,0.06,0.0801781737193764
43,50,554.329895,0.14,0.1608241082410824
43,50,554.440213,0.14,0.14093508240834174
45,50,554.552753,0.1,0.12674384090234492
47,50,554.665911,0.06,0.06309448319594166
40,50,554.769907,0.2,0.22498298162014976
43,50,554.878604,0.14,0.16281279695913842
46,50,554.981603,0.08,0.09628948175406317
42,50,555.081167,0.16,0.16429080541696364
38,50,555.18979,0.24,0.28874172185430463
43,50,555.294725,0.14,0.144
46,50,555.40353,0.08,0.09820067093626106
42,50,555.513419,0.16,0.177486408698433
41,50,555.617832,0.18,0.2236716512885778
46,50,555.728207,0.08,0.08387096774193549
46,50,555.839505,0.08,0.09117456197274497
43,50,555.946478,0.14,0.15894909688013137
40,50,556.052292,0.2,0.1972259810554804
46,50,556.165616,0.08,0.09640892914914267
46,50,556.277013,0.08,0.09676385773790452
48,50,556.382383,0.04,0.058538275025978526
44,50,556.489743,0.12,0.1285166240409207
38,50,556.581569,0.24,0.269501171744225
38,50,556.678759,0.24,0.22128525734225066
44,50,556.783002,0.12,0.14679467327345927
41,50,556.886541,0.18,0.20411392405063292
44,50,556.992121,0.12,0.13814955640050697
50,50,557.098588,0.0,0.0
45,50,557.207302,0.1,0.0955128205128205
36,50,557.307978,0.28,0.2878157978893508
45,50,557.417378,0.1,0.100814971325083
41,50,557.522887,0.18,0.24569240587109126
45,50,557.628482,0.1,0.12754766600920447
37,50,557.725153,0.26,0.3309948979591837
44,50,557.843627,0.12,0.142018779342723
49,50,557.963912,0.02,0.02290622763063708
42,50,558.067538,0.16,0.1886244921648288
36,50,558.171516,0.28,0.28865979381443296
36,50,558.263868,0.28,0.3092817317153165
44,50,558.373511,0.12,0.13174603174603175
39,50,558.477423,0.22,0.24486094316807738
41,50,558.585942,0.18,0.17265703728585824
44,50,558.701453,0.12,0.10663659793814433
34,50,558.79843,0.32,0.3549412138544646
39,50,558.899647,0.22,0.2894898586355255
43,50,559.014387,0.14,0.15876089060987417
45,50,559.120368,0.1,0.1275235531628533
44,50,559.230301,0.12,0.14061967994552263
44,50,559.334419,0.12,0.14949626259343515
45,50,559.447402,0.1,0.11516760703617657
37,50,559.546196,0.26,0.30111524163568776
42,50,559.646138,0.16,0.18559353178978316
40,50,559.754118,0.2,0.22249240121580546
48,50,559.85994,0.04,0.05323557539050048
43,50,559.960918,0.14,0.1317721076546662
42,50,560.065984,0.16,0.17873371705543775
42,50,560.175819,0.16,0.1959055118110236
37,50,560.267432,0.26,0.29300196206671025
46,50,560.374285,0.08,0.09325637910085055
46,50,560.481091,0.08,0.07552285050348567
40,50,560.590006,0.2,0.23357434768940585
45,50,560.700194,0.1,0.09512912716574044
44,50,560.81394,0.12,0.1344155844155844
43,50,560.921292,0.14,0.18851105975569496
41,50,561.024768,0.18,0.1775731667214732
37,50,561.131502,0.26,0.29421433267587116
47,50,561.239557,0.06,0.06958682820751787
43,50,561.346918,0.14,0.17405832320777642
40,50,561.455447,0.2,0.23587385019710908
40,50,561.560221,0.2,0.22664255575647982
40,50,561.664564,0.2,0.25
46,50,561.77438,0.08,0.10829723425524825
40,50,561.882331,0.2,0.22460804362644854
47,50,561.989278,0.06,0.08612099644128114
44,50,562.093051,0.12,0.11173358232181761
40,50,562.191964,0.2,0.2499203060248645
42,50,562.291139,0.16,0.19626168224299065
47,50,562.40154,0.06,0.04929807378387202
39,50,562.507681,0.22,0.268515600378191
37,50,562.60893,0.26,0.3068003760576622
39,50,562.701476,0.22,0.26851851851851855
44,50,562.802297,0.12,0.11629502572898799
44,50,562.907249,0.12,0.12939110070257612
44,50,563.006334,0.12,0.1301835486063902
44,50,563.109304,0.12,0.1425233644859813
37,50,563.197905,0.26,0.25908372827804105
46,50,563.304954,0.08,0.10349330721514854
41,50,563.404888,0.18,0.21125827814569537
45,50,563.508053,0.1,0.13162170945726356
44,50,563.607999,0.12,0.1185992732077965
41,50,563.709544,0.18,0.21253822629969418
41,50,563.809932,0.18,0.203150112504018
43,50,563.912886,0.14,0.17199096482736367
40,50,564.006463,0.2,0.21879961892664337
35,50,564.104832,0.3,0.32305673991472617
39,50,564.20356,0.22,0.23570081709616594
47,50,564.305833,0.06,0.08418818535550053
45,50,564.412628,0.1,0.13435897435897437
42,50,564.509675,0.16,0.17774140752864157
42,50,564.606917,0.16,0.1825752722613709
40,50,564.701804,0.2,0.21423682409308692
46,50,564.805812,0.08,0.10155979202772963
47,50,564.918717,0.06,0.07667421546425106
43,50,565.019907,0.14,0.18086155869779677
41,50,565.123191,0.18,0.21489428841905964
43,50,565.228211,0.14,0.14390602055800295
45,50,565.335421,0.1,0.11177960734642178
39,50,565.426144,0.22,0.23347745521927116
38,50,565.521657,0.24,0.2864417568427753
42,50,565.625864,0.16,0.20528520786335805
41,50,565.729233,0.18,0.21021115663410023
37,50,565.828016,0.26,0.2923272035510463
45,50,565.932535,0.1,0.09870388833499502
42,50,566.037687,0.16,0.1509543088490457
40,50,566.134769,0.2,0.23947125730095298
42,50,566.231384,0.16,0.17307692307692307
41,50,566.329215,0.18,0.17091595845136923
46,50,566.43206,0.08,0.09409474367293964
36,50,566.52566,0.28,0.2843871741084807
43,50,566.631057,0.14,0.17672131147540984
44,50,566.72958,0.12,0.13775038520801233
42,50,566.831275,0.16,0.19412316348859018
42,50,566.929102,0.16,0.18779639582674676
43,50,567.033439,0.14,0.15144621384465387
42,50,567.129499,0.16,0.1722822631913541
40,50,567.230674,0.2,0.2348744292237443
42,50,567.336745,0.16,0.19086460032626426
34,50,567.430611,0.32,0.31716171617161715
46,50,567.539943,0.08,0.08640097353209614
40,50,567.637185,0.2,0.25629438347320854
39,50,567.741191,0.22,0.2696793002915452
34,50,567.832684,0.32,0.3406432748538012
38,50,567.933678,0.24,0.2784688995215311
43,50,568.039691,0.14,0.1590836780146357
41,50,568.143251,0.18,0.2047244094488189
43,50,568.255694,0.14,0.15777184789859908
38,50,568.353577,0.24,0.28775448192038894
46,50,568.458767,0.08,0.0986328125
43,50,568.559928,0.14,0.1451374519657109
